review,date,rating,y
배달 잘 못 가서 재주문해야된다함 이럴거면 치타배달 왜 쓴건지 모르겠다고 배달비만 환불해주거나 뭔가 다른 배상을 해달라하니 관련 대응책이 없어서 불가하다함 배고프고 시간도 없는데 배달원 잘못으로 난 손해만보고 아무 피해보상없음,7/5/2021 13:27,1,0
욕 ㅈㄴ 나오는거 참는다 너희들 사업 접고 떠나 늬들은 할 자격 없는 새끼들이야,7/5/2021 11:43,1,0
쿠팡이츠 배달 해보시면 먼거리는 자동차로 잡아주는데요 가게 근처에 있으면 안잡아주고 무조건 현위치가게배달지 고려해서 제일 먼 곳으로 잡아줍니다 아시다시피 자동차는 오토바이처럼 골목으로 못다니고 사이사이 비집고 다니는 것도 못해서 늦어지는데요 단가라도 높으면 모를까 시급도 안나오는데 누가 배달 잡아서 해줄까요 심지어 늦었다고 평점깎이면 배달도 더 안잡힙니다ㅋㅋ 배달 경쟁업체가 얼마나 많은데 배째라는 식으로 장사하는지ㅋㅋ,7/5/2021 7:05,1,0
병신어플,7/5/2021 3:08,1,0
소스도 맛있고 아이가 잘 먹네요많이 파세요,7/4/2021 12:52,5,1
ㅎㅎ,7/4/2021 11:08,5,1
치타 배달이라고만 써있고 배달 시키면 처음보다 예상시간이 계속 늘어나서 다른 배달 앱이랑 다를게 없음 배달 기사님들도 전문이 아니라 픽업도 늦고집주변을 돌면서 못찾은 경우가 많아 음식이 맛이 없어진 상태로 오는 경우가 많다배달비 지원 때문에 썼는데 그냥 배달비 제대로 지급하고 전문 배달 기사님께 의뢰하는게 따로 있으면 좋겠습니다 배달기사 차이가 너무 많이 납니다,7/4/2021 10:23,1,0
배달 이따위로하는데 뭔 배달어플을 한다고 지랄임개나소나배달시키고 제대로 안되면 나몰라라 받는사람에게 쓰레기버리고가고 시킨사람은 돈쓰고 시간날리는 ㅋㅋㅋ 평생 쿠폰어그로끌고 평생광고해봐라 이따위로 장사해서 밥벌어먹고 살겠는가 대행돈아까워서 이따위로하냐ㅋㅋㅋㅋㅋ,7/4/2021 5:23,1,0
동네 백미터 떨어진 가게들에서 치타배달 오는데 자동차배달로 배정이 되서 분 넘게 걸린다 자전거나 오토바이로 오면 큰 사거리 한번 횡단보도 두번이면 오는 길 입주민 전용 입구로 잘못 들어와서 아파트 단지 한바퀴 돌고 길 막히는 토요일 낮에 무슨 자동차배달이냐 몇 번을 자동차배달로 배정되서 이제 다른 어플 이용할 것임,7/4/2021 4:33,1,0
버전에서 앱 아이콘이 흰색으로 뜹니다기존 쿠팡이츠 로고 없음,7/4/2021 2:52,2,0
고객센터 직원분과가게 사장님은 잘못없으니여기다 확실히 쓸게요쿠폰만 뿌리면 뭐합니까할인받고도 다시 시킬 마음이 안드는데배민이랑 대적하려면 시스템 보완부터 잘 하시길덕분에 시험 직전에 세시간동안 고객센터랑 가게랑 씨름하고 결국 음식도 못먹었어요바쁘면 시키지 마세요안바빠도 왠만하면,7/3/2021 13:24,1,0
진짜 스테이크 하나시켰는데 시간째 기다리는중 음식점 사장님이 전화와서 죄송하다고 본인은 음식 준비 다끝냈는데 쿠팡에서 배달을 안하고 있다네 장사접으세요 비많이오면 어플 막아놓던가ㅋㅋ,7/3/2021 10:57,1,0
배달 시켰는데 한시간이 넘도록 안와서 가게에 전화해보니 음식은 다 준비되었는데 쿠팡이츠 배달 기사를 못 구해서 배달이 안 된다고 하더군요 직접 배송은 배달비가 따로 든다고 하더라구요 쿠팡이츠에 배송비를 내는데 쿠팡이츠가 배달 기사를 마련해 주지 않아서 배달이 안되는 이 시스쳄은 뭔가요 가게에 그냥 배송비를 내고 직접 배송받았으면 음식 나오자마자 바로 받을 수 있었을 텐데요 고객센터에 전화해도 받지도 않구요차라리 배달의 민족에서 시켜먹는게 낫겠어요 이런 어설픈 시스템이면은 음식은 다 식고 면은 불어서 제대로 먹지도 못했네요 식당은 뭔 잘못입니까 음식 주문받고 바로 준비해놨는데 기사가 안 구해져서 배달이 늦어졌는데 음식점 리뷰를 받지말고 쿠팡이츠나 리뷰 받아보세요 아마 최악일테니까,7/3/2021 10:28,1,0
라이더 죽여 가게 사장 죽여 고객돈부자되세요 손절합니다,7/3/2021 9:02,1,0
예정도착시간은 그냥 미끼인가바요  그냥 햄버거사켰는데시간넘게걸리그 집이랑 멀지드않는데 갔다와드 이것보단빠르겠네요 ,7/3/2021 8:09,1,0
배달기사 계속바뀌고 시간은 계속늘어나고 면발은 면인지 죽인지 ㅋㅋㅋ 요기요 배민쓰세요 쿠팡은 원래 양아치 기업임,7/3/2021 7:47,1,0
넘 좋와요,7/2/2021 15:55,5,1
배달도 오래걸리고 계속 이상한 곳 왔다갔다하는거 보고있으면 화가 치밀어오릅니다 배달 시간 걸리는건 다반사입니다 배민이나 요기요쓰세요,7/2/2021 8:15,1,0
아니 무슨 주문 취소를 매장이 음식을 받자마자 불가능하게 해놨어요 그냥 주문 후 분 이내에 취소하면 취소할 수 있게 해놔야지 방금 주문 잘못해서 주문하자마자 취소 눌렀는데 매장이 주문을 수락해서 취소 안된다는게 상식적으로 말이 되나요 진짜 초도 안 걸려서 주문 받앗다는 거도 의심됨 앱이 주문취소 못하게 꼬리 자른게 아닌가 하는,7/2/2021 3:06,1,0
분 넘게 걸릴거면서 왜 배달 시간을 분 치타배달로 적으시는지,7/2/2021 2:56,1,0
ㅋㅋ 일 진짜 ㅈ같이함 배달러들이 잡았다가 지멋대로 거리 좀 멀거나 가기싫으면 그냥 취소해버리는데 그런이유로 고객센터 전화하면 음식점에서 배달하는사람을 제대로 못잡는다함 그냥 쓰레기임 불매합니다 쿠팡이든 쿠팡이츠  절대적으로 갑질하는 쓰레기들  말로만 죄송하다며 쿠폰 천원 줘도 안가짐  별한개도 아깝다 그냥 꺼져라,7/1/2021 14:45,1,0
쿠팡이츠라이더는 문자 서비스가 따로 없습니다ㅜㅡㅠ,7/1/2021 14:03,5,1
서울대는 다 학관으로 표시함,7/1/2021 13:11,2,0
배달 엄청 빠르게 와서 뜨겁게 먹었고 맛도 항상 좋아요 사장님 번창하세요,7/1/2021 11:49,5,1
난이제 탈쿠팡입니다 다시는 사용안합니다,7/1/2021 7:21,1,0
어플로 주문  가게에서 조리  배달 파트너 수락에서어플로 주문  배달 파트너 수락  가게에서 조리로 바꿔주세요배달파트너가 다 거절해서 배달 해줄사람이 없는데음식은 조리 되고 있고 그래서 배달지연되고 이게 말이됩니까,6/30/2021 15:49,1,0
배달시키면 한집에 한건 같은 같은 얘기를 하네 운영체제가 잘못된건가 과장 광고를 하는건가누굴탓하겠어 그냥 나가서 사다먹지,6/30/2021 13:34,1,0
음식점한테 연락해서 추가 주문 부탁하는데 계좌이체보다 추가 주문으로 시키는게 나아서 그렇게 하려는데 권한이 없다고 상담사한테 연락하라네 귀찮아 죽겠다,6/30/2021 11:54,1,0
일단 등록된 업체 수도 적고 다른 배달 어플보다 배달비가 더 비싼 곳도 보임가끔 파리게트나 비큐 같은 업체 이벤트 한다고 할인 쿠폰 이벤트 하면 이벤트 기간에는 해당 업체들은 아예 앱에서 자기지점 오픈을 안함 ㅋㅋㅋㅋㅋ 쿠폰은 있지만 쓸 수 없는 쿠폰이나 주고 의미없음내것만 배달한다던 배달원은 ㅋㅋ 대놓고 위치 다 나오는데 다른 아파트에 한참 들어갔다가 나한테 오고 ㅋㅋㅋ 무료배달 쿠폰 매일 하나씩 준다길래 가입했더니 쓸일도 별로 없고 실망만했네요,6/30/2021 5:32,1,0
치타배달이래놓고 시간 반넘게 기사 배정도 안되는건 다반사고 음식 다른주소로 잘못 보내놓고 연락도 더럽게 안받는 고객센터 여차저차 연결되서 항의했더니 아 그럼 취소해드릴까요고객들 식사시간이 한정되어 있다는 고려조차 안하는 싸이코패스 어플 아무리 메일 보내도 머 원짜리 쿠폰준다그러고ㅋㅋㅋ 누굴 날백수거지로 아나 이거 결국 고객들은 배민과 본인들 아니면 선택지가 없다는걸 알고 이런식으로 구는거임 나 하나 쿠팡이츠 안쓴다고 망하진 않겠지만 당신들 망하는 첫걸음이 되길 간절히 기도하며 이만 리뷰 줄입니다,6/30/2021 3:56,1,0
뉴스에 뜬거 보고 깜짝 놀랐다 사람이 쓰러졌는데 그와중에 고객만 신경쓰고 ㅋㅋ 이런  회사앱 안쓸란다나까지 더러워지는 느낌,6/30/2021 3:48,1,0
굳이 이렇게 내 힘 들여가며 악평 하고싶지는 않았는데요 정말 워스트네요 시스템도 그렇고 더이상 빨리 온다는 배달이 빠른 축에 속하지 않는 듯한 불매 운동할 때도 그냥 편하단 이유만으로 계속 썼는데 다른 업체 앱 써야겠어요 메리트제로,6/29/2021 16:35,1,0
배달파트너 안구해지는 거에 대한 대책이 한탱이도 없음 주문들어간지 한참돼서 메뉴 나와있으니 취소도 못하고 그렇다고 식당 잘못도 아니고 그냥 사용자는 준비된 음식이 불어 터지든 배가 고파 죽겠든 마냥 기다려야함 시스템 최악인듯,6/29/2021 11:53,1,0
만족합니다,6/29/2021 10:59,5,1
뉴스보고 바로 삭제 사람이 먼저입니다,6/29/2021 10:14,1,0
배달 요금이 무료배달 이라면서 결제해보니 원 이상 무료배달ㅋㅋㅋ 그럴거면 배민처럼 원 이라고 표기를 하세요 타사로 옮기고 쿠팡와우 취소합니다,6/29/2021 9:29,1,0
이용안해요 너무하네요,6/28/2021 16:03,1,0
다같이 동참합시다,6/28/2021 13:13,1,0
앱개판 노동자 처우 개판 사내 공공연한 차별 저따구로 그지같은데 남들 갈아서 상장하고 이젠 수수료 받는 고객도 환불하라고 갈아대서 사람이 죽는데 그 면전에 두고 또 개선부탁 이런 인간같지도 않은 기업은 망해야함 특히 김범석 ㅋㅋㅋㅋ 돈벌었으니 런하는거 보면 역시 검머외는 검머외다,6/28/2021 11:38,1,0
쿠팡이츠가 잘못인건지 상담원 교육이 제대로 안된건지 배민과 요기요와 같이 최종적으로 비밀번호를 입력하는 시스템이 없써 주문하기를 누르면 바로 결제완료가 되어버리는 점 완료 후 분도 안되어 주문취소를 눌렀음에도 업체에서 수락을 해버렸기 때문에 취소 불가라고 나옴하다못해 업체 전화번호 조차 주문페이지상에 기재되어있지도 않음  고객센터에 전화하니 상담원왈 취소를 해도 돈으로는 환불이 되지 않고 쿠팡이츠에서 사용할 수 있는 쿠폰으로 지불한 금액만큼 발급해준다고 안내 받은 후 업체에 취소하고 전화 주겠다고 하여 끊고 기다림 분 경과 다시 걸려온 상담원 왈이미 조리가 되고 있어 취소 불가하며 안내 했던 쿠폰으로 지급된다는 내용은 잘못 전달한 사항이니 정정 하겠다며 뭐 해줄 수 있는게 없다 하고 전화통화 중에 피자 배달옴 등록된 카드정보 싹 지워버렸으나 강매도 아니고 뭐 이딴,6/28/2021 11:01,1,0
주소가 두군데인데 호수 확인을 위해서 배달하시는 분이 연락 주셨습니다 아파트는 배달하시는 분들이 들어오기 힘들어서 조금 떨어진 건물로 와주실 수 있냐고 물어봤고 그분이 알겠다고 해서 문자로 주소 보내줬습니다 한참을 음식이 도착 안해서 보니까 그냥 아파트로 오셨더라구요 저는 다른 건물로 오시는 줄 알고 경비사무소에 아무 말도 안했었습니다 그 분들도 사전에 아무런 말이 없었기 때문에 음식은 모두 폐기했구요 차라리 아무런 연락이 없이 아파트로 오셨다면 사전에 말을 해놔서 제가 수령 할 수 있었을텐데요 배달하시는 분이 업체통해서 제 번호로 전화를 걸고 쿠팡이츠입니다 라는 음성도 나오는데 이런 통화내역 자체를 무시하고 그저 주소에 호수 안쓴 제 잘못이라며 보상을 못한다는데 이게 맞나요 배달하시는 분은 최소한의 사과나 연락은 있어야 하는게 아닌가요 차로온다하고 오토바이로 오고 자전거로 온다하고 오토바이로 오고관리도 안되고 할 생각도 없나요,6/28/2021 6:57,2,0
여러분 탈퇴합시다 소비자가 안 써야 해요,6/28/2021 2:21,1,0
빠른배달이라고 광고하더니 한시간이 넘게 걸려 옵니까,6/27/2021 15:02,1,0
배달앱 한다고 설치더니ㅋㅋㅋㅋ 치타배달 기본 한시간을 치타니 뭐니 꼴값싼다,6/27/2021 11:36,1,0
쿠폰받아 싸게 먹구 징징거리긴 지워 걍 나처럼,6/27/2021 11:36,1,0
정말 빠른 배송에 따뜻하게 먹을 수있어 좋아요안전하게 배달 되었으면 좋겠습니다,6/27/2021 10:24,5,1
좋아요 아주 좋은 앱이에요,6/27/2021 10:07,5,1
시키고 기다리는데 갑자기 취소되었다고 하네요 어쩐지 가게가 쿠팡이츠에서만 배달 가능 뜨더라구요 진짜 짜증납니다 오늘 영업 안하는 가게는 어플에서 알아서 걸러서 주문할 수 있게 해줘야하는 거 아닌가요 취소된 뒤에 할 수 있는것도 아무것도 없고 그냥 배달의 민족이나 계속 쓸게요,6/27/2021 8:51,1,0
다른 배달 어플 애용하다가 쿠팡이츠 한번 시켜봤는데 배달도 바로오고 넘 좋네요 영수증에 주소랑 전화번호 안적힌 것도 좋구요 방금 주문한 건 분도 안되서 도착했어요 덕분에 물냉면 시원하게 먹을 수 있었습니다,6/27/2021 8:32,5,1
호갱도 아니고 비싼돈주고 이거쓸 이유가 없다,6/27/2021 7:22,1,0
최소주문 금액과 배달비의 정보가 더보기를 누르지 않는 이상 착각하기 쉽게 적혀 있어있어요 그래서 무료 배달이구나 하고 주문 하면 주문내역에 떡하니 찍혀 있는 배달비 원 뭐지 하고 보면 최소문금액은 원인대 원 이상 주문 시 무료 라고 더보기를 눌러야 나옵니다 일부러 이렇게 한건가요 사람들 착각해서 돈내라고 그 다음부터 더보기 먼저 누르게되는 습관이 들었는데 누르는 버튼도 작아서 잘 나오지도 않고 매장 확인하는데 한 뎁스를 더 추가 하는 짓이니 불편 잘 안쓰게 되죠 일부러 그런거라면 더 욕먹을짓이겠구요 최소한 얼마이상 무료라던지 사용자가 배달비에대한 판단을 더보기 버튼을 누르지 않더라도 바로 확인할수 있도록 수정해주세요,6/27/2021 2:28,2,0
너네도 별점 테러 받아봐라 그냥 다 접고 집에서 잠이나 자세요 진짜 할짓 없어서 이딴 앱이나 만들고 ㅉㅉ 똥싸는 벌레가 훨씬 더 세상에 유익할 듯ㅎㅎ,6/26/2021 15:48,1,0
배민보다 쿠팡을 더 좋아했는데좋아했던만큼 실망이 매우 크네요 이번에 새우튀김사건다시 한번 생각하시고 고쳐 나가야할거 같습니다 원래 이런 리뷰 잘 안남기는데 너무 너무 화가 나네요 앱 삭제했고 다신 깔진 없을거같네요,6/26/2021 14:14,1,0
